CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyUsageGB,NumComplaints,Churn
1623,58,Female,1,55.85,55.85,Month-to-month,Fiber optic,Yes,Bank Transfer,242,1,No
1624,65,Female,52,67.13,3490.76,One year,DSL,Yes,Bank Transfer,129,2,Yes
1625,65,Female,6,91.67,550.02,One year,Fiber optic,Yes,Bank Transfer,242,4,Yes
1626,57,Male,18,92.62,1667.16,One year,DSL,Yes,Cash,64,0,No
1627,48,Female,21,83.95,1762.95,Two year,DSL,No,Bank Transfer,245,5,No
1628,39,Male,41,49.19,2016.79,One year,DSL,No,Electronic Check,183,0,No
1629,27,Female,60,111.59,6695.4,Two year,Fiber optic,Yes,Electronic Check,157,0,Yes
1630,29,Male,37,82.52,3053.24,Two year,DSL,No,Cash,170,0,Yes
1631,48,Female,46,84.77,3899.42,One year,Fiber optic,No,Cash,159,1,No
1632,34,Female,69,55.39,3821.91,Two year,DSL,No,Cash,210,1,Yes
1633,34,Male,38,110.63,4203.94,Month-to-month,DSL,Yes,Bank Transfer,144,1,No
1634,34,Male,54,104.71,5654.34,Two year,DSL,No,Electronic Check,230,0,No
1635,35,Male,22,90.57,1992.54,Two year,DSL,No,Credit Card,172,0,Yes
1636,32,Female,3,104.18,312.54,Two year,DSL,No,Cash,97,5,Yes
1637,57,Female,64,106.8,6835.2,Month-to-month,Fiber optic,Yes,Electronic Check,202,4,No
1638,24,Male,37,44.4,1642.8,Two year,Fiber optic,No,Credit Card,54,4,No
1639,38,Female,44,116.37,5120.28,One year,Fiber optic,Yes,Bank Transfer,144,3,No
1640,51,Female,21,106.21,2230.41,Month-to-month,Fiber optic,Yes,Cash,137,1,No
1641,33,Female,18,43,774,One year,DSL,No,Bank Transfer,121,2,Yes
1642,22,Female,33,74.77,2467.41,Two year,DSL,Yes,Electronic Check,148,5,No
1643,30,Female,30,106.23,3186.9,Two year,Fiber optic,Yes,Bank Transfer,179,5,No
1644,32,Male,29,93.47,2710.63,Month-to-month,DSL,Yes,Credit Card,145,5,No
1645,42,Male,19,97.79,1858.01,Month-to-month,DSL,Yes,Credit Card,88,2,Yes
1646,25,Female,49,85.72,4200.28,One year,Fiber optic,Yes,Electronic Check,119,2,No
1647,58,Female,47,58.27,2738.69,Month-to-month,Fiber optic,No,Electronic Check,192,4,Yes
1648,58,Male,46,112.14,5158.44,One year,Fiber optic,No,Bank Transfer,118,4,No
1649,39,Male,50,81.33,4066.5,Two year,DSL,Yes,Bank Transfer,218,2,No
1650,48,Female,55,113.8,6259,One year,Fiber optic,No,Credit Card,156,4,No
1651,47,Male,1,86.17,86.17,Two year,DSL,Yes,Bank Transfer,132,3,Yes
1652,44,Male,38,52.02,1976.76,Two year,DSL,No,Electronic Check,180,1,No
1653,43,Female,5,44.45,222.25,One year,DSL,No,Credit Card,186,5,Yes
1654,30,Female,10,64.31,643.1,Month-to-month,DSL,Yes,Bank Transfer,181,4,No
1655,46,Male,17,86.55,1471.35,One year,DSL,No,Credit Card,228,5,No
1656,63,Female,64,76.16,4874.24,Month-to-month,Fiber optic,No,Credit Card,49,4,Yes
1657,23,Male,24,57.78,1386.72,Two year,Fiber optic,Yes,Credit Card,191,0,No
1658,51,Male,20,100.88,2017.6,Two year,DSL,No,Bank Transfer,246,1,No
1659,35,Male,44,87.34,3842.96,Two year,DSL,No,Bank Transfer,43,5,No
1660,55,Male,48,111.62,5357.76,Two year,DSL,No,Bank Transfer,132,4,No
1661,53,Female,47,95.29,4478.63,One year,Fiber optic,No,Credit Card,213,0,No
1662,27,Male,30,104.58,3137.4,Two year,Fiber optic,Yes,Cash,136,0,No
1663,63,Female,7,74.61,522.27,Two year,Fiber optic,Yes,Credit Card,124,1,No
1664,43,Female,50,77.35,3867.5,Two year,Fiber optic,Yes,Credit Card,168,5,No
1665,31,Male,26,93.34,2426.84,Two year,DSL,Yes,Bank Transfer,155,2,No
1666,24,Male,52,114.7,5964.4,One year,DSL,Yes,Bank Transfer,93,1,No
1667,22,Female,23,72.95,1677.85,One year,DSL,Yes,Cash,63,3,No
1668,65,Female,47,68.96,3241.12,Two year,DSL,Yes,Electronic Check,131,2,No
1669,22,Female,25,119.29,2982.25,Two year,Fiber optic,No,Credit Card,227,4,No
1670,23,Female,27,101.9,2751.3,Two year,DSL,Yes,Electronic Check,64,2,Yes
1671,57,Male,19,104.53,1986.07,One year,DSL,No,Cash,81,1,No
1672,57,Male,1,82.66,82.66,One year,DSL,No,Cash,170,5,Yes
1673,45,Female,44,70.3,3093.2,Month-to-month,DSL,No,Credit Card,226,3,No
1674,43,Male,51,97.49,4971.99,Month-to-month,Fiber optic,Yes,Cash,79,4,No
1675,29,Male,24,81.07,1945.68,Two year,Fiber optic,No,Cash,84,3,No
1676,58,Female,36,58.68,2112.48,Two year,DSL,No,Electronic Check,168,2,No
1677,30,Female,27,110.12,2973.24,Month-to-month,DSL,Yes,Credit Card,167,1,No
1678,52,Male,60,89.3,5358,One year,DSL,Yes,Electronic Check,156,0,No
1679,30,Male,65,112.4,7306,Two year,DSL,Yes,Bank Transfer,44,3,No
1680,61,Female,3,118.71,356.13,One year,Fiber optic,Yes,Electronic Check,122,4,Yes
1681,65,Female,44,90.49,3981.56,Month-to-month,DSL,Yes,Credit Card,164,5,No
1682,27,Male,25,71.19,1779.75,One year,Fiber optic,Yes,Cash,95,0,No
1683,56,Female,1,96,96,One year,Fiber optic,Yes,Electronic Check,73,1,No
1684,21,Female,21,75.72,1590.12,Two year,DSL,Yes,Bank Transfer,221,5,Yes
1685,63,Male,59,45.2,2666.8,Month-to-month,DSL,Yes,Credit Card,170,5,No
1686,58,Male,31,117.54,3643.74,One year,Fiber optic,No,Bank Transfer,224,5,No
1687,34,Male,32,46.72,1495.04,Month-to-month,Fiber optic,Yes,Credit Card,217,1,No
1688,29,Female,10,75.99,759.9,Month-to-month,DSL,Yes,Bank Transfer,148,0,No
1689,44,Male,68,82.67,5621.56,One year,DSL,No,Cash,89,4,No
1690,28,Female,46,96.87,4456.02,Month-to-month,Fiber optic,No,Cash,170,2,No
1691,53,Male,55,48.9,2689.5,One year,Fiber optic,No,Electronic Check,124,4,Yes
1692,26,Female,19,119.93,2278.67,Two year,Fiber optic,Yes,Electronic Check,230,3,No
1693,42,Male,40,53.83,2153.2,One year,DSL,No,Electronic Check,110,0,Yes
1694,41,Female,49,117.3,5747.7,Two year,DSL,No,Electronic Check,184,0,No
1695,41,Female,13,101.76,1322.88,Month-to-month,Fiber optic,No,Credit Card,82,0,No
1696,21,Male,55,94.78,5212.9,One year,DSL,Yes,Bank Transfer,239,0,No
1697,32,Female,46,74.87,3444.02,Month-to-month,DSL,Yes,Cash,233,4,No
1698,32,Female,23,59.12,1359.76,Two year,Fiber optic,Yes,Electronic Check,178,4,No
1699,60,Male,37,59.27,2192.99,One year,DSL,Yes,Bank Transfer,46,3,No
1700,24,Male,45,108.03,4861.35,One year,DSL,Yes,Electronic Check,228,1,No
1701,25,Female,34,69.72,2370.48,Two year,DSL,No,Credit Card,247,3,Yes
1702,61,Male,54,89.05,4808.7,Month-to-month,DSL,Yes,Bank Transfer,134,1,Yes
1703,49,Female,6,96.27,577.62,Month-to-month,DSL,Yes,Bank Transfer,135,4,Yes
1704,34,Female,18,85.41,1537.38,Month-to-month,Fiber optic,No,Credit Card,178,3,No
1705,25,Female,2,76.34,152.68,One year,Fiber optic,Yes,Credit Card,67,3,Yes
1706,63,Male,42,106.05,4454.1,Two year,DSL,No,Credit Card,169,3,No
1707,21,Male,18,63.71,1146.78,One year,Fiber optic,Yes,Bank Transfer,245,0,No
1708,52,Female,53,42.96,2276.88,Two year,DSL,No,Credit Card,45,1,Yes
1709,54,Male,50,62.27,3113.5,Month-to-month,Fiber optic,Yes,Cash,168,0,No
1710,29,Male,70,89.96,6297.2,One year,DSL,Yes,Cash,193,3,No
1711,30,Male,15,96.01,1440.15,Month-to-month,Fiber optic,Yes,Bank Transfer,126,3,No
1712,55,Female,21,96.83,2033.43,Two year,Fiber optic,No,Bank Transfer,209,2,No
1713,54,Female,4,54.11,216.44,Month-to-month,DSL,No,Credit Card,104,5,Yes
1714,35,Female,23,101.01,2323.23,Month-to-month,Fiber optic,Yes,Cash,189,3,No
1715,26,Female,68,88.12,5992.16,One year,Fiber optic,No,Cash,137,3,No
1716,27,Male,49,66.7,3268.3,Month-to-month,DSL,No,Cash,47,0,No
1717,45,Male,65,87.85,5710.25,Two year,DSL,No,Bank Transfer,155,2,Yes
1718,47,Male,10,80.54,805.4,One year,Fiber optic,No,Cash,205,3,Yes
1719,63,Male,4,85.61,342.44,Month-to-month,Fiber optic,Yes,Electronic Check,95,3,No
1720,29,Male,44,97.9,4307.6,Month-to-month,Fiber optic,Yes,Electronic Check,49,5,No
1721,55,Female,13,61.53,799.89,One year,Fiber optic,No,Electronic Check,104,1,No
1722,54,Male,28,108.48,3037.44,Two year,DSL,No,Credit Card,91,0,No
1723,64,Female,18,81.67,1470.06,Two year,DSL,Yes,Bank Transfer,146,3,No
1724,59,Male,22,43.2,950.4,One year,DSL,Yes,Electronic Check,103,5,No
1725,58,Female,6,112,672,Two year,DSL,No,Bank Transfer,200,1,No
1726,51,Female,37,61.58,2278.46,Month-to-month,DSL,Yes,Bank Transfer,156,1,No
1727,45,Male,22,41.64,916.08,Month-to-month,DSL,No,Cash,225,0,No
1728,52,Female,34,62.67,2130.78,Month-to-month,DSL,No,Cash,151,1,No
1729,36,Female,68,119.47,8123.96,Month-to-month,DSL,No,Electronic Check,75,1,Yes
1730,43,Male,45,52.75,2373.75,Month-to-month,DSL,No,Bank Transfer,248,5,No
1731,25,Female,6,115.31,691.86,Month-to-month,Fiber optic,Yes,Cash,159,2,Yes
1732,64,Male,38,66.59,2530.42,Two year,DSL,Yes,Bank Transfer,45,0,No
1733,36,Female,27,100.11,2702.97,One year,DSL,Yes,Cash,174,4,No
1734,21,Male,26,45.35,1179.1,Two year,Fiber optic,Yes,Electronic Check,128,3,No
1735,41,Male,7,106.22,743.54,One year,DSL,No,Cash,93,2,Yes
1736,42,Male,31,79.67,2469.77,One year,Fiber optic,No,Electronic Check,54,3,No
1737,46,Male,61,79.04,4821.44,Two year,Fiber optic,Yes,Credit Card,204,2,No
1738,62,Female,21,76.08,1597.68,Two year,Fiber optic,Yes,Bank Transfer,184,4,No
1739,51,Female,2,63.43,126.86,Two year,Fiber optic,Yes,Cash,51,4,No
1740,56,Male,5,116.74,583.7,One year,Fiber optic,No,Cash,199,4,Yes
1741,37,Female,34,88.24,3000.16,Two year,DSL,Yes,Cash,193,3,No
1742,25,Female,50,44.51,2225.5,Month-to-month,DSL,Yes,Cash,250,1,No
1743,24,Female,23,65.26,1500.98,Month-to-month,DSL,No,Credit Card,186,1,No
1744,37,Male,6,116.23,697.38,Two year,DSL,Yes,Bank Transfer,123,1,Yes
1745,32,Male,52,116.3,6047.6,Two year,Fiber optic,Yes,Bank Transfer,248,0,No
1746,51,Female,60,45.93,2755.8,Two year,DSL,No,Electronic Check,189,4,No
1747,58,Female,26,54.5,1417,Two year,Fiber optic,Yes,Credit Card,43,2,Yes
1748,34,Male,28,100.71,2819.88,One year,Fiber optic,No,Cash,225,0,No
1749,44,Male,10,77.25,772.5,Month-to-month,Fiber optic,No,Credit Card,103,4,Yes
1750,29,Female,7,71.57,500.99,Two year,Fiber optic,Yes,Credit Card,110,2,Yes
1751,30,Female,31,83.12,2576.72,Month-to-month,Fiber optic,No,Credit Card,43,2,No
1752,61,Female,56,63.86,3576.16,One year,Fiber optic,Yes,Bank Transfer,111,2,Yes
1753,36,Female,9,51.59,464.31,Two year,Fiber optic,No,Electronic Check,245,3,No
1754,30,Male,27,73.29,1978.83,Month-to-month,DSL,Yes,Credit Card,156,4,Yes
1755,57,Male,10,54.85,548.5,Month-to-month,Fiber optic,Yes,Cash,67,0,No
1756,51,Female,47,72.3,3398.1,Month-to-month,DSL,No,Electronic Check,88,4,Yes
1757,61,Male,69,47.97,3309.93,Two year,Fiber optic,Yes,Electronic Check,53,1,No
1758,33,Male,63,111.09,6998.67,One year,Fiber optic,No,Cash,96,1,No
1759,61,Female,11,41.25,453.75,Two year,DSL,No,Electronic Check,140,0,No
1760,53,Female,9,47.84,430.56,One year,Fiber optic,No,Bank Transfer,136,3,No
1761,23,Female,6,99.97,599.82,One year,Fiber optic,No,Cash,221,3,Yes
1762,32,Female,17,95.65,1626.05,Two year,Fiber optic,No,Credit Card,134,0,No
1763,42,Male,7,118.76,831.32,Two year,Fiber optic,No,Bank Transfer,148,2,No
1764,44,Female,4,53.34,213.36,Two year,Fiber optic,No,Bank Transfer,71,2,No
1765,62,Female,3,74.28,222.84,One year,DSL,Yes,Cash,68,5,No
1766,23,Male,1,82.61,82.61,Month-to-month,DSL,No,Electronic Check,92,1,Yes
1767,28,Female,4,95.53,382.12,Two year,DSL,Yes,Electronic Check,155,3,Yes
1768,42,Male,8,80.64,645.12,Month-to-month,DSL,No,Cash,113,5,Yes
1769,38,Male,13,84.12,1093.56,Month-to-month,DSL,No,Electronic Check,141,3,No
1770,35,Female,22,72.96,1605.12,Month-to-month,DSL,Yes,Electronic Check,220,5,No
1771,25,Female,10,95.28,952.8,Month-to-month,DSL,No,Cash,202,0,Yes
1772,28,Female,7,50.54,353.78,Month-to-month,DSL,No,Bank Transfer,203,4,No
1773,35,Female,33,81.89,2702.37,Two year,Fiber optic,Yes,Bank Transfer,48,1,No
1774,61,Female,69,52.32,3610.08,Two year,DSL,Yes,Electronic Check,163,4,Yes
1775,60,Male,24,119.62,2870.88,Two year,DSL,Yes,Cash,209,5,No
1776,36,Male,17,56.71,964.07,One year,Fiber optic,No,Bank Transfer,69,0,No
1777,26,Female,5,62.9,314.5,Two year,Fiber optic,No,Bank Transfer,94,2,Yes
1778,33,Female,21,67.18,1410.78,One year,DSL,Yes,Bank Transfer,84,3,No
1779,62,Female,59,56.78,3350.02,One year,Fiber optic,No,Cash,193,4,Yes
1780,21,Male,33,99.99,3299.67,One year,Fiber optic,No,Cash,87,2,No
1781,61,Female,26,101.48,2638.48,Month-to-month,Fiber optic,Yes,Cash,41,3,Yes
1782,33,Female,70,89.11,6237.7,Month-to-month,DSL,Yes,Bank Transfer,235,4,No
1783,65,Female,43,102.77,4419.11,Month-to-month,Fiber optic,No,Credit Card,201,3,No
1784,22,Male,55,41.26,2269.3,Month-to-month,Fiber optic,No,Bank Transfer,239,0,No
1785,34,Female,25,100.78,2519.5,One year,DSL,Yes,Bank Transfer,64,1,No
1786,59,Female,36,119.78,4312.08,One year,Fiber optic,No,Electronic Check,209,1,No
1787,25,Male,59,104.74,6179.66,Two year,Fiber optic,Yes,Electronic Check,186,5,No
1788,40,Female,48,96.08,4611.84,One year,Fiber optic,No,Credit Card,136,1,No
1789,49,Male,26,57.32,1490.32,Month-to-month,Fiber optic,Yes,Cash,58,2,No
1790,56,Female,17,65.8,1118.6,Two year,DSL,No,Bank Transfer,103,3,No
1791,57,Male,48,89.21,4282.08,One year,Fiber optic,No,Credit Card,78,3,No
1792,52,Female,3,42.6,127.8,Two year,DSL,Yes,Cash,224,2,No
1793,48,Male,58,70.74,4102.92,Two year,DSL,Yes,Credit Card,227,3,Yes
1794,44,Female,29,54.39,1577.31,Two year,Fiber optic,Yes,Bank Transfer,244,1,No
1795,37,Male,71,59.79,4245.09,Month-to-month,DSL,No,Cash,235,0,No
1796,41,Male,29,115.4,3346.6,One year,DSL,No,Bank Transfer,130,5,No
1797,58,Female,26,104.92,2727.92,Two year,DSL,Yes,Credit Card,104,4,No
1798,40,Female,14,97.53,1365.42,Two year,DSL,Yes,Cash,239,0,No
1799,42,Male,60,76.15,4569,One year,Fiber optic,No,Credit Card,187,3,No
1800,63,Female,51,48,2448,One year,Fiber optic,No,Cash,92,5,No
1801,34,Male,19,104.54,1986.26,Two year,DSL,No,Electronic Check,104,2,Yes
1802,26,Male,27,102.17,2758.59,Two year,Fiber optic,Yes,Credit Card,185,2,No
1803,54,Female,54,65.75,3550.5,Month-to-month,Fiber optic,Yes,Electronic Check,93,4,No
1804,42,Female,17,112.49,1912.33,Month-to-month,DSL,Yes,Cash,133,0,Yes
1805,53,Female,60,86.25,5175,Two year,Fiber optic,No,Electronic Check,104,3,No
1806,26,Female,3,115.24,345.72,Month-to-month,DSL,No,Electronic Check,95,1,No
1807,48,Male,30,109.64,3289.2,Month-to-month,Fiber optic,No,Electronic Check,160,3,No
1808,52,Female,60,101.94,6116.4,One year,Fiber optic,Yes,Electronic Check,202,3,Yes
1809,31,Female,23,92.54,2128.42,Two year,DSL,Yes,Credit Card,135,5,No
1810,23,Male,58,45.21,2622.18,Two year,Fiber optic,Yes,Credit Card,125,1,No
1811,36,Female,45,58.75,2643.75,Two year,DSL,Yes,Electronic Check,235,5,No
1812,38,Female,64,49.31,3155.84,Month-to-month,DSL,No,Cash,134,4,No
1813,59,Male,34,56.05,1905.7,Two year,Fiber optic,Yes,Cash,112,3,No
1814,44,Female,26,66.4,1726.4,Month-to-month,Fiber optic,No,Electronic Check,179,5,No
1815,29,Male,29,99.52,2886.08,Month-to-month,DSL,Yes,Bank Transfer,183,4,No
1816,24,Female,49,100.61,4929.89,One year,DSL,Yes,Cash,77,3,Yes
1817,26,Male,18,46.83,842.94,Two year,Fiber optic,Yes,Cash,61,4,No
1818,62,Female,2,113.04,226.08,Two year,Fiber optic,Yes,Bank Transfer,44,4,Yes
1819,22,Male,72,106.49,7667.28,One year,DSL,No,Bank Transfer,249,0,Yes
1820,22,Male,25,55.04,1376,Two year,Fiber optic,Yes,Electronic Check,68,4,No
1821,31,Male,28,40.01,1120.28,One year,DSL,Yes,Credit Card,170,3,No
1822,52,Female,5,115.91,579.55,One year,Fiber optic,No,Cash,146,1,Yes
1823,44,Female,60,78.36,4701.6,Month-to-month,DSL,No,Cash,51,5,Yes
1824,32,Female,34,94.45,3211.3,Month-to-month,DSL,Yes,Electronic Check,248,3,No
1825,63,Female,39,84.17,3282.63,Month-to-month,DSL,No,Electronic Check,110,4,No
1826,41,Male,49,60.91,2984.59,Two year,Fiber optic,Yes,Electronic Check,180,5,No
1827,57,Female,21,83.28,1748.88,One year,Fiber optic,No,Credit Card,249,4,No
1828,54,Male,28,57.76,1617.28,One year,Fiber optic,Yes,Bank Transfer,202,1,No
1829,58,Female,27,56.51,1525.77,Month-to-month,Fiber optic,No,Electronic Check,214,0,Yes
1830,41,Female,23,50.09,1152.07,Month-to-month,DSL,Yes,Credit Card,44,4,No
1831,50,Male,23,110.23,2535.29,Two year,DSL,No,Electronic Check,88,2,No
1832,62,Female,57,112.13,6391.41,Two year,Fiber optic,No,Electronic Check,66,2,No
1833,42,Female,9,76.53,688.77,One year,Fiber optic,No,Credit Card,117,1,Yes
1834,37,Female,3,51.75,155.25,Month-to-month,DSL,No,Bank Transfer,222,2,No
1835,43,Female,68,50.27,3418.36,One year,DSL,Yes,Credit Card,94,5,No
1836,45,Female,11,42.33,465.63,Month-to-month,DSL,Yes,Bank Transfer,93,3,No
1837,35,Male,68,54.49,3705.32,One year,DSL,Yes,Credit Card,84,0,No
1838,35,Male,41,65.24,2674.84,One year,Fiber optic,Yes,Credit Card,109,4,No
1839,43,Male,27,83.21,2246.67,One year,Fiber optic,Yes,Electronic Check,166,0,No
1840,59,Female,30,58.59,1757.7,Month-to-month,Fiber optic,No,Credit Card,89,0,Yes
1841,32,Male,1,65.65,65.65,Two year,DSL,Yes,Bank Transfer,97,1,No
1842,63,Male,29,82.73,2399.17,Two year,Fiber optic,No,Bank Transfer,224,4,No
1843,30,Male,49,86.92,4259.08,Two year,DSL,No,Cash,168,1,No
1844,63,Male,15,85.51,1282.65,Two year,DSL,No,Bank Transfer,160,0,Yes
1845,41,Female,8,79.72,637.76,One year,DSL,Yes,Bank Transfer,89,4,Yes
1846,57,Male,32,61.4,1964.8,Month-to-month,Fiber optic,No,Credit Card,238,3,No
1847,29,Male,56,56.97,3190.32,One year,DSL,Yes,Bank Transfer,223,1,No
1848,64,Male,61,85.86,5237.46,One year,Fiber optic,No,Credit Card,246,3,No
1849,25,Female,70,98.96,6927.2,Month-to-month,DSL,No,Credit Card,131,5,No
1850,35,Female,22,88.84,1954.48,One year,DSL,Yes,Bank Transfer,201,2,No
1851,51,Female,51,50.88,2594.88,Two year,DSL,No,Bank Transfer,82,3,No
1852,62,Male,57,55.56,3166.92,Month-to-month,Fiber optic,Yes,Cash,53,0,No
1853,24,Male,20,111.65,2233,Two year,Fiber optic,Yes,Electronic Check,151,5,Yes
1854,58,Male,50,62.73,3136.5,Month-to-month,Fiber optic,No,Cash,167,2,No
1855,26,Male,42,105.73,4440.66,Month-to-month,DSL,Yes,Bank Transfer,250,3,No
1856,42,Male,55,98.87,5437.85,Two year,Fiber optic,No,Bank Transfer,136,1,No
1857,48,Male,29,99.09,2873.61,Two year,Fiber optic,No,Electronic Check,242,5,No
1858,61,Male,30,44.38,1331.4,Two year,DSL,No,Bank Transfer,180,4,No
1859,33,Male,5,45.26,226.3,Two year,DSL,Yes,Bank Transfer,155,1,No
1860,24,Male,6,92.22,553.32,One year,DSL,No,Bank Transfer,205,1,No
1861,44,Male,8,81.95,655.6,One year,DSL,Yes,Cash,186,3,Yes
1862,34,Female,61,62.46,3810.06,Two year,Fiber optic,Yes,Credit Card,242,4,No
1863,54,Male,70,72.04,5042.8,Month-to-month,DSL,No,Electronic Check,51,2,No
1864,33,Male,50,90.88,4544,One year,DSL,Yes,Credit Card,79,1,No
1865,50,Male,23,112.56,2588.88,Two year,DSL,No,Bank Transfer,195,0,Yes
1866,44,Male,33,48.86,1612.38,Month-to-month,DSL,Yes,Electronic Check,76,4,Yes
1867,21,Male,23,114.61,2636.03,Month-to-month,DSL,Yes,Credit Card,241,0,Yes
1868,42,Female,62,106.55,6606.1,Two year,Fiber optic,Yes,Bank Transfer,97,2,No
1869,56,Female,53,78.37,4153.61,One year,DSL,No,Bank Transfer,85,1,No
1870,25,Male,41,106.25,4356.25,Month-to-month,Fiber optic,Yes,Electronic Check,199,5,No
1871,36,Male,17,56.09,953.53,Two year,Fiber optic,Yes,Cash,153,5,No
1872,31,Female,51,68.92,3514.92,Month-to-month,Fiber optic,Yes,Electronic Check,197,5,No
1873,65,Male,22,98.81,2173.82,Two year,Fiber optic,Yes,Bank Transfer,201,3,Yes
1874,34,Female,33,94.36,3113.88,One year,DSL,No,Electronic Check,41,5,No
1875,21,Female,68,87.9,5977.2,Two year,Fiber optic,Yes,Bank Transfer,214,4,No
1876,28,Male,11,85.95,945.45,Month-to-month,DSL,No,Credit Card,96,2,Yes
1877,47,Female,54,102.45,5532.3,Two year,DSL,No,Cash,221,4,No
1878,45,Male,10,68.6,686,One year,Fiber optic,No,Credit Card,148,2,No
1879,64,Female,62,74.62,4626.44,Two year,DSL,No,Bank Transfer,172,2,Yes
1880,23,Male,22,82.05,1805.1,Month-to-month,Fiber optic,No,Cash,147,1,Yes
1881,59,Female,43,98.06,4216.58,Month-to-month,DSL,Yes,Credit Card,212,5,No
1882,49,Female,29,89.87,2606.23,Month-to-month,DSL,No,Electronic Check,202,4,No
1883,25,Female,52,109.45,5691.4,Month-to-month,Fiber optic,Yes,Electronic Check,245,3,No
1884,22,Male,70,84.34,5903.8,Two year,DSL,No,Electronic Check,125,0,No
1885,27,Female,46,73.61,3386.06,One year,DSL,No,Credit Card,69,1,No
1886,45,Female,31,118.74,3680.94,One year,Fiber optic,No,Cash,152,3,No
1887,48,Female,11,103.24,1135.64,Month-to-month,DSL,Yes,Credit Card,213,5,No
1888,54,Male,51,100.98,5149.98,Month-to-month,Fiber optic,Yes,Bank Transfer,242,3,No
1889,57,Female,24,81.63,1959.12,Month-to-month,DSL,No,Electronic Check,68,1,Yes
1890,35,Female,2,118.49,236.98,Month-to-month,Fiber optic,No,Cash,51,2,Yes
1891,41,Male,10,78.53,785.3,One year,Fiber optic,No,Electronic Check,44,2,Yes
1892,33,Female,20,45.78,915.6,One year,Fiber optic,No,Electronic Check,215,5,Yes
1893,54,Male,35,49.87,1745.45,One year,DSL,Yes,Electronic Check,101,2,No
1894,26,Female,21,75.27,1580.67,Month-to-month,Fiber optic,Yes,Electronic Check,106,0,No
1895,42,Female,24,100.09,2402.16,One year,DSL,No,Electronic Check,217,3,No
1896,39,Male,33,98.45,3248.85,Month-to-month,DSL,No,Cash,49,0,No
1897,56,Male,15,69.97,1049.55,Two year,DSL,Yes,Bank Transfer,202,4,No
1898,61,Female,72,98.16,7067.52,One year,Fiber optic,Yes,Electronic Check,105,3,No
1899,62,Male,49,87.62,4293.38,Two year,Fiber optic,Yes,Bank Transfer,105,0,No
1900,45,Female,28,67.13,1879.64,One year,DSL,Yes,Bank Transfer,172,3,No
1901,37,Female,3,100.52,301.56,Month-to-month,Fiber optic,Yes,Bank Transfer,246,3,Yes
1902,51,Male,30,78.2,2346,One year,Fiber optic,Yes,Electronic Check,67,2,No
1903,25,Male,28,44.04,1233.12,Two year,Fiber optic,Yes,Cash,136,2,Yes
1904,21,Female,59,51.7,3050.3,Two year,Fiber optic,No,Cash,224,0,No
1905,23,Female,72,83.92,6042.24,One year,Fiber optic,Yes,Electronic Check,71,0,No
1906,43,Female,32,56.37,1803.84,One year,Fiber optic,Yes,Bank Transfer,51,1,Yes
1907,35,Female,50,99.35,4967.5,Two year,Fiber optic,Yes,Credit Card,71,0,No
1908,58,Male,9,52.09,468.81,Month-to-month,Fiber optic,No,Bank Transfer,180,4,No
1909,36,Female,26,119.45,3105.7,One year,DSL,Yes,Electronic Check,92,2,No
1910,65,Female,32,108.98,3487.36,Two year,Fiber optic,Yes,Electronic Check,177,1,No
1911,47,Male,21,86.5,1816.5,One year,DSL,No,Cash,57,5,Yes
1912,48,Male,16,80.96,1295.36,Month-to-month,Fiber optic,No,Electronic Check,128,5,No
1913,64,Female,30,84.56,2536.8,Month-to-month,Fiber optic,Yes,Electronic Check,142,4,No
1914,57,Male,60,104.65,6279,Month-to-month,DSL,Yes,Bank Transfer,119,5,No
1915,25,Female,9,99.87,898.83,Month-to-month,DSL,Yes,Cash,156,0,Yes
1916,54,Male,20,56.87,1137.4,One year,DSL,Yes,Bank Transfer,169,5,No
1917,30,Male,27,104.59,2823.93,Two year,Fiber optic,Yes,Electronic Check,156,1,No
1918,33,Female,12,71.11,853.32,Two year,DSL,No,Electronic Check,161,3,Yes
1919,37,Female,14,76.89,1076.46,Two year,DSL,No,Credit Card,224,2,No
1920,35,Male,53,100.92,5348.76,Month-to-month,DSL,No,Cash,129,0,No
1921,21,Male,62,65.53,4062.86,Two year,DSL,Yes,Credit Card,48,3,No
1922,40,Male,7,107.8,754.6,One year,DSL,No,Cash,123,0,Yes
1923,62,Male,59,42.9,2531.1,One year,DSL,No,Credit Card,209,2,No
1924,45,Female,56,109.18,6114.08,Month-to-month,Fiber optic,No,Cash,228,4,Yes
1925,51,Male,53,113.64,6022.92,Month-to-month,DSL,Yes,Cash,134,1,No
1926,35,Male,63,117.21,7384.23,One year,Fiber optic,No,Electronic Check,221,1,No
1927,34,Male,64,112.8,7219.2,Month-to-month,DSL,Yes,Credit Card,247,0,No
1928,48,Female,66,48.49,3200.34,Month-to-month,Fiber optic,Yes,Cash,135,3,No
1929,49,Female,71,112.53,7989.63,Month-to-month,Fiber optic,Yes,Credit Card,143,5,No
1930,24,Female,58,73.84,4282.72,One year,Fiber optic,No,Cash,218,1,Yes
1931,57,Male,12,50.18,602.16,One year,DSL,Yes,Bank Transfer,127,4,No
1932,40,Male,28,110.59,3096.52,Two year,DSL,Yes,Credit Card,109,3,No
1933,61,Male,54,90.52,4888.08,Month-to-month,Fiber optic,No,Bank Transfer,43,0,No
